date,Average_Score,Stock
2016-11-10,0.9966630637645721,PFE
2016-11-13,0.0,PFE
2016-11-14,0.999413251876831,PFE
2016-11-15,0.9996681213378906,PFE
2016-11-16,0.9986500144004822,PFE
2016-11-17,-0.9369139075279236,PFE
2016-11-21,0.0,PFE
2016-11-22,0.9996342658996582,PFE
2016-11-23,0.0,PFE
2016-11-29,-0.09955441951751698,PFE
2016-11-30,0.0,PFE
2016-12-01,0.012624025344848633,PFE
2016-12-02,0.0,PFE
2016-12-03,0.8815596997737885,PFE
2016-12-05,0.99887615442276,PFE
2016-12-06,0.0,PFE
2016-12-07,-0.9729724923769633,PFE
2016-12-09,0.0,PFE
2016-12-12,0.9992565214633942,PFE
2016-12-13,0.0,PFE
2016-12-14,0.2281606594721476,PFE
2016-12-15,0.0,PFE
2016-12-16,0.9898926615715028,PFE
2016-12-19,0.997183620929718,PFE
2016-12-20,0.0,PFE
2016-12-21,0.0,PFE
2016-12-22,0.0,PFE
2016-12-23,-0.9659282565116882,PFE
2016-12-28,0.0,PFE
2016-12-30,0.0011184215545655407,PFE
2017-01-02,0.0,PFE
2017-01-04,0.9986795783042908,PFE
2017-01-05,-0.002418726682663075,PFE
2017-01-09,0.0,PFE
2017-01-10,0.0,PFE
2017-01-11,-0.7628144323825836,PFE
2017-01-17,-0.9527604579925536,PFE
2017-01-18,0.0,PFE
2017-01-23,0.0,PFE
2017-01-24,0.0,PFE
2017-01-26,0.999588906764984,PFE
2017-01-27,0.0,PFE
2017-01-30,0.02143216133117687,PFE
2017-01-31,-0.014834324518839592,PFE
2017-02-01,0.0,PFE
2017-02-02,0.0,PFE
2017-02-03,-0.789900541305542,PFE
2017-02-05,0.9273372292518616,PFE
2017-02-13,0.0,PFE
2017-02-14,0.0,PFE
2017-02-15,-0.9748268127441406,PFE
2017-02-16,-0.705615222454071,PFE
2017-02-17,-0.9933265447616576,PFE
2017-02-21,0.0,PFE
2017-02-24,0.0,PFE
2017-02-28,-0.9895780086517334,PFE
2017-03-01,0.0037522315979003906,PFE
2017-03-06,-0.9971466660499572,PFE
2017-03-07,0.0,PFE
2017-03-09,0.991255521774292,PFE
2017-03-10,0.7692853808403015,PFE
2017-03-14,0.0,PFE
2017-03-15,0.0,PFE
2017-03-16,0.9958438277244568,PFE
2017-03-17,0.0,PFE
2017-03-18,0.9923313856124878,PFE
2017-03-20,-0.993177890777588,PFE
2017-03-21,-0.9983150959014891,PFE
2017-03-22,-0.9975728392601012,PFE
2017-03-23,0.0,PFE
2017-03-24,0.9942959249019623,PFE
2017-03-27,0.0,PFE
2017-03-28,0.9995042085647584,PFE
2017-03-31,0.9683046340942383,PFE
2017-04-03,-0.9894439578056335,PFE
2017-04-05,0.0,PFE
2017-04-07,-0.9650090932846068,PFE
2017-04-10,0.0,PFE
2017-04-12,0.9996436834335328,PFE
2017-04-18,0.9994955062866212,PFE
2017-04-19,0.0,PFE
2017-04-20,0.0,PFE
2017-04-21,0.9995087385177612,PFE
2017-04-24,0.9991451501846312,PFE
2017-04-25,0.9989126920700072,PFE
2017-04-27,0.9994719624519348,PFE
2017-04-30,0.0,PFE
2017-05-01,-0.9948992133140564,PFE
2017-05-02,-0.020807305971781487,PFE
2017-05-03,0.7082935571670532,PFE
2017-05-06,-0.9608192443847656,PFE
2017-05-07,0.0,PFE
2017-05-08,0.0,PFE
2017-05-09,0.9992287456989288,PFE
2017-05-10,0.0,PFE
2017-05-11,0.04775053262710571,PFE
2017-05-12,0.0,PFE
2017-05-16,-0.9956141710281372,PFE
2017-05-18,0.9992133378982544,PFE
2017-05-23,0.0,PFE
2017-05-25,0.0,PFE
2017-05-26,0.0,PFE
2017-05-28,0.0,PFE
2017-05-30,0.0,PFE
2017-05-31,-0.26080697774887074,PFE
2017-06-01,0.0,PFE
2017-06-02,0.992505818605423,PFE
2017-06-06,0.8098485469818115,PFE
2017-06-07,0.92626953125,PFE
2017-06-08,0.0,PFE
2017-06-09,0.9996581077575684,PFE
2017-06-11,0.999019742012024,PFE
2017-06-12,0.0,PFE
2017-06-13,0.9823185801506042,PFE
2017-06-14,0.9993009567260742,PFE
2017-06-15,-0.9972568154335022,PFE
2017-06-16,0.0,PFE
2017-06-19,0.0,PFE
2017-06-21,0.005414485931396595,PFE
2017-06-22,0.0,PFE
2017-06-26,0.9995904564857484,PFE
2017-06-27,0.0,PFE
2017-06-29,-0.9558207392692566,PFE
2017-06-30,0.0,PFE
2017-07-03,0.0,PFE
2017-07-05,-0.997732639312744,PFE
2017-07-07,0.0,PFE
2017-07-10,0.0,PFE
2017-07-11,0.0,PFE
2017-07-12,0.996781349182129,PFE
2017-07-13,0.9992929697036744,PFE
2017-07-20,-0.022468288739522335,PFE
2017-07-21,0.0,PFE
2017-07-24,0.0,PFE
2017-07-27,-0.7746961712837219,PFE
2017-07-28,0.0,PFE
2017-07-31,0.0,PFE
2017-08-01,0.00162825981775927,PFE
2017-08-02,0.9848481714725494,PFE
2017-08-03,0.0,PFE
2017-08-07,0.0,PFE
2017-08-09,-0.9934661984443665,PFE
2017-08-10,0.0,PFE
2017-08-14,0.0,PFE
2017-08-15,0.0,PFE
2017-08-16,-0.9813281297683716,PFE
2017-08-17,0.998591959476471,PFE
2017-08-18,0.9924633502960204,PFE
2017-08-21,-0.9590502381324768,PFE
2017-08-25,0.0,PFE
2017-08-28,0.0,PFE
2017-08-29,0.0,PFE
2017-09-01,0.9962931275367736,PFE
2017-09-07,0.0,PFE
2017-09-09,0.0,PFE
2017-09-10,0.9996128678321838,PFE
2017-09-11,0.0,PFE
2017-09-13,0.0,PFE
2017-09-14,0.0,PFE
2017-09-19,0.0,PFE
2017-09-20,0.999230682849884,PFE
2017-09-21,0.7840321660041809,PFE
2017-09-22,0.9848411083221436,PFE
2017-09-23,0.0,PFE
2017-09-25,0.0,PFE
2017-09-29,0.0,PFE
2017-10-02,-0.9791020750999452,PFE
2017-10-04,0.0,PFE
2017-10-06,0.0,PFE
2017-10-09,0.9129107594490052,PFE
2017-10-10,0.9995594620704652,PFE
2017-10-11,0.0,PFE
2017-10-12,0.9969826340675354,PFE
2017-10-13,-0.678903341293335,PFE
2017-10-16,0.9995220899581908,PFE
2017-10-18,0.0,PFE
2017-10-19,0.0,PFE
2017-10-24,0.999637484550476,PFE
2017-10-25,0.0,PFE
2017-10-26,0.0,PFE
2017-10-27,0.9995930790901184,PFE
2017-10-30,0.0,PFE
2017-10-31,0.9971557855606079,PFE
2017-11-06,0.0,PFE
2017-11-07,0.9540835618972778,PFE
2017-11-09,-0.997852087020874,PFE
2017-11-10,-0.9897547364234924,PFE
2017-11-13,0.0,PFE
2017-11-16,0.7629061341285706,PFE
2017-11-20,0.0,PFE
2017-11-22,0.0,PFE
2017-11-28,0.9819790323575338,PFE
2017-11-29,0.0,PFE
2017-11-30,0.0,PFE
2017-12-01,0.0,PFE
2017-12-06,0.0,PFE
2017-12-08,0.999664306640625,PFE
2017-12-11,0.9982626438140869,PFE
2017-12-12,0.7498012185096741,PFE
2017-12-13,0.9991012811660767,PFE
2017-12-14,0.0,PFE
2017-12-15,0.9990540146827698,PFE
2017-12-18,0.9990643858909608,PFE
2017-12-19,0.9985176920890808,PFE
2017-12-20,-0.9985809326171876,PFE
2017-12-21,0.9995386600494384,PFE
2017-12-22,0.0,PFE
2017-12-26,-0.998590648174286,PFE
2017-12-28,-0.9977070093154908,PFE
2018-01-04,0.9987886548042296,PFE
2018-01-05,0.9996384382247924,PFE
2018-01-08,-0.996764063835144,PFE
2018-01-09,0.9718464016914368,PFE
2018-01-10,0.9994550347328186,PFE
2018-01-11,0.0,PFE
2018-01-16,0.0,PFE
2018-01-19,0.0,PFE
2018-01-22,0.0,PFE
2018-01-23,0.2138575315475464,PFE
2018-01-24,0.9336548447608948,PFE
2018-01-25,0.0,PFE
2018-01-29,0.0,PFE
2018-01-30,0.0738721638917923,PFE
2018-01-31,-0.9630298018455504,PFE
