date,Average_Score,Stock
2017-04-12,0.6794974207878113,NFLX
2017-04-13,0.9996407628059387,NFLX
2017-04-17,-0.008210400740305546,NFLX
2017-04-18,0.015977243582407707,NFLX
2017-04-20,0.0,NFLX
2017-04-24,0.0,NFLX
2017-04-25,0.0,NFLX
2017-04-26,0.8280189037322998,NFLX
2017-04-27,0.0,NFLX
2017-04-28,0.98745197057724,NFLX
2017-05-03,0.0012538433074950062,NFLX
2017-05-05,0.8511447310447693,NFLX
2017-05-06,0.0,NFLX
2017-05-07,0.0,NFLX
2017-05-08,-0.9931027889251708,NFLX
2017-05-09,0.0,NFLX
2017-05-10,0.999635934829712,NFLX
2017-05-11,-0.09136325120925914,NFLX
2017-05-12,-0.9973611235618592,NFLX
2017-05-13,0.0,NFLX
2017-05-15,0.8105836510658264,NFLX
2017-05-16,0.9996591806411744,NFLX
2017-05-17,0.997556209564209,NFLX
2017-05-19,-0.9266844391822816,NFLX
2017-05-20,0.0,NFLX
2017-05-22,0.0,NFLX
2017-05-23,0.0,NFLX
2017-05-25,0.010984987020492665,NFLX
2017-05-26,0.999680995941162,NFLX
2017-05-27,0.0,NFLX
2017-05-29,0.0,NFLX
2017-05-30,0.999567687511444,NFLX
2017-05-31,0.028456827004750607,NFLX
2017-06-01,0.9928832054138184,NFLX
2017-06-02,0.0,NFLX
2017-06-06,0.0,NFLX
2017-06-07,0.99943345785141,NFLX
2017-06-08,0.0,NFLX
2017-06-09,-0.997589111328125,NFLX
2017-06-12,-0.0002232193946838379,NFLX
2017-06-13,-0.9965805411338806,NFLX
2017-06-14,0.9980005621910096,NFLX
2017-06-15,-0.15755653381347645,NFLX
2017-06-18,0.0,NFLX
2017-06-19,0.0,NFLX
2017-06-20,0.9990719556808472,NFLX
2017-06-21,0.9994513392448424,NFLX
2017-06-22,0.0,NFLX
2017-06-25,0.0,NFLX
2017-06-26,-0.9974960684776306,NFLX
2017-06-27,0.9993270635604858,NFLX
2017-06-28,0.0,NFLX
2017-06-29,0.0,NFLX
2017-07-01,0.0,NFLX
2017-07-03,0.0,NFLX
2017-07-05,0.0,NFLX
2017-07-06,0.0,NFLX
